gene,degree,diversity
EPS8,20,18.50678395176902
CACNG3,66,26.184186431946966
CACNG6,33,10.462753323159781
CACNA1B,52,25.38376477995211
CACNB3,64,32.92364875043113
GRIN2B,95,66.8825555901547
STAC3,38,17.597471944920937
AKAP5,55,41.98824617883526
CACNA1A,48,39.71746759183851
PPP2R3C,17,16.124457833621005
GRIN3B,30,18.27848455012007
DLG1,79,59.382654593848784
CACNA1S,51,23.123609502755826
CACNA1F,45,18.28424109427397
ADAM23,11,8.038895697190421
CATSPER1,33,12.088435829909777
CACNG7,55,20.620990880782802
DLG4,152,97.10436696331612
MYO6,63,51.922216145796746
LGI1,19,14.656684694688913
C1orf101,33,11.928125437347871
CACNA1E,44,17.7585728738321
HTR3A,48,33.675423211835785
ADAM22,13,9.704787800517169
CAMK2G,57,45.16158931657823
RYR1,60,30.954357673824294
CNIH2,89,42.76744659127816
GRIA1,136,73.64393966236884
CACNA1H,43,18.131700421846222
CACNG1,38,12.844991588527677
CACNA2D4,36,12.668272690803175
CATSPERD,31,11.188542104014537
CNIH3,83,39.09389184799093
CAMK2B,113,86.63685644647406
CACNA1D,90,53.48440615735023
CACNG2,75,31.18375273317904
GRIA2,77,53.77432323344448
CATSPER4,30,10.22187543734787
FKBP1A,102,67.11462626594042
CACNG4,48,26.429881612728956
CACNA2D3,21,14.183443172109873
GRIN3A,31,18.923196574387582
CACNB4,39,14.671310252348572
CAMK2A,101,79.53336821160036
CATSPER2,37,14.335832269046637
CACNA2D1,36,12.634479393140545
CACNA2D2,48,36.46389506133923
CACNA1C,108,66.0186578718659
MDM2,174,140.37719576805497
GRIN2A,74,48.69676642455456
CACNG8,67,27.589017489636056
CATSPERG,31,11.188542104014537
GRIN2D,47,27.527725250611653
GRIN2C,45,25.628773924331636
CACNB1,30,17.568872548727608
CATSPER3,31,11.188542104014536
GRIA4,51,31.05396204870452
TEX40,30,10.22187543734787
SHISA9,26,15.342551095409876
OLFM2,21,12.83204082002629
CACNG5,35,20.443216839422703
GRIA3,52,32.15011072160305
CAMK2D,93,73.44567946919992
CACNB2,68,37.27655287084061
CATSPERB,32,11.567307434152292
EPB41L1,35,25.626599635620376
GRIN1,75,48.996562579533865
CSNK1E,249,114.3499212604209
LRP6,82,44.98842570196448
APC,132,90.63141232788287
PRKCB,161,131.44970095755218
PTK7,10,9.302641689229677
PPP2R5E,214,119.3901504384273
KLHL12,91,65.62860608094614
FZD10,25,16.930417732527555
WNT4,65,30.61909320098711
SENP2,8,7.845229278805234
DACT2,2,2.0
GNAQ,235,93.42274137974371
GSK3B,230,166.17362480256566
LRP5,88,46.06907858548
WNT8A,71,31.267396719825804
BAMBI,36,26.31358988389303
SMURF1,317,79.83319671286975
AMER1,85,59.61708066494242
AXIN2,96,67.39026502297816
MOB1B,15,10.241462985490957
DVL1,155,93.27375710380029
LATS1,42,28.887523384358918
LATS2,34,22.909977352445004
MOB1A,16,10.824600795743258
FZD5,93,62.8876914371092
GSK3A,27,22.84368002009796
CSNK2A1,101,74.46058395227672
PPP2CB,301,164.48327082609637
PRKCA,220,177.72217602393957
CXXC4,4,3.964722139174694
WWTR1,59,44.386648815064454
PIP5K1B,63,42.4225177438264
CSNK2A2,42,34.510709145264755
CSNK1G1,21,18.85013245163347
CTHRC1,9,8.188755639751765
CUL3,390,84.7257709747254
PRICKLE2,10,6.722291453407738
AMOTL1,19,12.804226517753882
CTNNB1,444,285.6297729910913
VANGL2,30,19.34438011323538
PRKCG,114,95.8659096828304
AXIN1,149,100.57419150128341
DAAM2,5,4.739005406876034
PPP2R5A,246,132.01714875032107
CCDC88C,4,3.964722139174694
AMOTL2,15,10.046864945510688
FRAT1,22,18.375816046174275
CSNK1G2,29,25.728995088472047
ROR2,30,25.47462661700012
GNAO1,144,107.06194315209305
C6orf49,5,4.569291021644407
WNT11,85,47.36799719939501
CELSR1,9,7.312009869942448
DAAM1,23,19.11627818404926
FZD1,70,38.058655079090904
WNT1,108,60.0221841815101
INVS,17,14.777905727059071
NOTCH1,211,145.20916776355804
FZD9,30,19.174669445748478
VANGL1,19,10.9941779011729
PRICKLE1,63,49.31904213908621
FZD7,49,28.450970635899687
PPP2R5D,263,156.49313096234005
WNT8B,67,27.82964142184343
APC2,33,29.04356123954934
RBX1,559,144.6015222915255
NKD2,4,3.8739124770547235
CSNK1A1,112,75.83520072878467
PLK1,456,182.53081140873113
FZD3,78,51.98032764215143
PARD6A,62,49.865420906765124
PRICKLE3,6,5.569291021644407
PPP2CA,443,239.40117302243402
WNT5B,53,21.079076673106226
DACT1,4,3.9555675973438875
FZD8,52,30.400056018110895
FZD2,106,67.16410936583314
ANKRD6,7,6.13563948102324
CSNK2B,57,49.26871992287416
PFN1,45,32.48360166907782
CSNK2A3,11,9.398390584718353
PPP2R5C,241,126.35818179227604
FZD6,73,47.035242743859904
PPP2R1A,521,235.50821510087349
NOTCH2,82,55.57738965067731
PI4K2A,33,26.431383163567542
DVL3,138,87.47834132174697
NKD1,42,25.39002022290815
PPP2R5B,216,119.90892352611829
CSNK1D,295,137.25278062530137
NOTCH3,93,61.23035250996665
FRAT2,19,16.48198409780857
SMURF2,355,95.60143793750208
WNT3A,109,57.84234979022395
RPAP3,24,20.08160776329806
PPP1CA,153,105.76516330877459
POLR2J,462,147.18638972925106
GPN1,20,16.742396054659338
ASB7,300,35.51798984899099
POLR2E,535,169.341418199776
TTI1,19,15.073124179554158
URI1,23,21.041934429017058
MED17,78,33.884915414493115
RPAP1,14,11.81877306198414
RUVBL2,150,91.43264169982247
UXT,29,25.34036226970482
RPAP2,87,38.84649499424979
INTS3,96,44.35698029409567
PFDN2,41,30.17994091877922
RUVBL1,261,161.1387198867554
PPP1CC,232,133.42736355534853
CLINT1,54,35.067736526915546
PFDN6,54,40.74765912243969
ESF1,140,58.309226247541
PIH1D1,36,29.203100098480416
PDRG1,10,8.99697551855887
ZNHIT3,11,9.971484946405473
TELO2,24,19.000264096065216
SKAP2,6,5.848474052599003
SIRPA,81,40.7847784910232
CD47,138,51.31082774792182
FYB,30,26.625305057466942
FYN,315,194.0895516144925
PRSS21,65,6.292771282604565
NTM,65,6.292771282604565
VNN2,71,11.709306659795686
OPCML,70,10.288320982502093
CNTN4,67,8.047083636916922
GPIHBP1,84,21.224482654678667
GP2,75,14.842768747790812
CPM,65,6.292771282604565
ALPI,76,15.321476062970463
ART4,65,6.292771282604565
LYPD4,65,6.292771282604565
LY6H,67,7.748954738788022
NRN1L,65,6.292771282604566
LYPD6B,65,6.292771282604565
VNN1,123,32.327310469993556
RTN4RL1,68,9.192843648050067
TEX101,68,7.845949801516871
RECK,72,12.833059187959059
LY6E,75,15.119299095084093
RAET1L,69,8.53010068748017
LYPD8,65,6.292771282604565
PSCA,66,7.277386667219951
CD109,65,6.292771282604565
ULBP2,72,9.595342642655845
NEGR1,74,11.258549701157206
PLET1,65,6.292771282604565
LY6G6D,66,7.012680784867008
TECTB,74,12.828971383777269
FOLR2,67,8.198960187785406
THY1,102,38.212063363892305
SPRN,69,10.157299369484088
CEACAM7,65,6.292771282604565
LYPD1,68,9.0359469704305
OTOA,68,8.900963199731265
FCGR3B,86,25.28603060534065
CEACAM5,80,20.053818336187987
CNTN3,66,7.0622351520684346
CNTN5,70,10.158351824694552
FOLR4,66,7.277386667219951
GPLD1,80,20.586219072210586
LY6K,65,6.292771282604565
VNN3,67,7.9175033811071565
PRND,67,8.217459339645565
LYPD2,65,6.292771282604566
MDGA1,66,7.233430623263907
BST1,170,45.38680469476901
MDGA2,66,7.233430623263907
ART3,66,7.27738666721995
ALPL,95,33.42569606970827
CD52,72,12.511216156790793
XPNPEP2,74,12.261800959324287
NRN1,65,6.292771282604565
LSAMP,65,6.292771282604565
ALPPL2,73,12.475761777256176
LY6G6C,69,6.718563137808185
RTN4RL2,67,8.12208833371266
LYPD5,65,6.292771282604565
SPACA4,72,11.722885545333005
NTNG2,68,8.77324768845411
TECTA,66,7.277386667219949
NTNG1,67,7.788173061588435
RAET1G,70,9.035560825558012
LY6D,66,7.27738666721995
LYPD3,68,8.506879313876777
HOXA11,2,2.0
MEIS1,88,58.488192394996524
CX3CL1,234,41.28319511426399
GNB4,507,76.39864842295344
TAS2R42,224,34.50768900673921
GNG5,499,67.04742454277795
TAS2R19,224,34.507689006739206
OPRM1,251,52.77225815204381
NPY5R,226,35.586456855242204
C3AR1,360,76.09250036873235
ADRA2A,236,42.446098472172764
CCR4,238,42.30525088183906
GPR31,227,37.21385911490046
PDYN,239,43.490275840232904
HTR1A,237,44.63884485410667
GNAI2,339,104.22069735348747
SSTR5,229,37.11976596171143
TNF,350,213.66052254893276
NMUR2,344,35.8157317634615
DRD4,235,43.07086171526544
CXCL3,234,40.68226503379535
OXER1,224,34.507689006739206
TAS2R10,224,34.507689006739206
CCL4L1,233,40.540441413091095
NPY1R,228,37.202950965009066
OPRK1,231,39.07838977674815
CCL5,268,67.97223629732113
TAS2R30,224,34.50768900673919
SSTR2,231,39.17483532120494
CHRM4,224,34.507689006739206
ACKR3,232,41.56385248752206
CCR1,250,44.65831402265198
RXFP4,233,39.48032598044255
CXCL11,238,41.320101854851444
GPSM3,214,42.6660510450517
GNG11,489,64.73977903035757
TAS2R40,224,34.507689006739206
GNB2,517,80.28889071390842
SSTR4,229,37.61601449963666
ADRA2C,236,42.709880503344635
GRM3,233,41.59158815570667
NPBWR1,226,35.58645685524221
CCL21,232,37.36453150259922
NMS,344,35.81573176346148
LPAR3,362,50.040855965623294
XCR1,192,64.73136643165216
NPY4R,236,44.2916933804547
APLN,230,39.170045506370016
NMUR1,344,35.815731763461486
SST,262,60.159958363090425
INSL5,230,36.98999159122639
CXCR1,254,48.50060805925127
NPY,273,65.52804697161632
GAL,241,44.800525419351224
MTNR1B,234,40.954216921802065
GNG7,498,66.04943257490649
CXCL6,230,37.263676005885195
CXCR5,246,47.83283023134919
HTR1F,224,34.5076890067392
CCR2,261,55.51053030576233
CCL25,233,39.616828966254936
HCAR3,225,35.450817888726775
TAS2R50,227,36.68675483464838
POMC,363,68.92860865424609
RXFP3,233,39.762569224045215
TAS2R4,225,35.183116535996724
HCAR2,225,35.45081788872678
IFNG,122,88.70690846757074
GRM6,231,39.47923764585262
CCL1,229,36.91760821291148
SAA1,378,62.82940696876145
ADCY8,365,77.13220752919563
IL4,190,120.55375247155767
MTNR1A,230,37.34608402338946
GNB3,515,78.3348826274434
ADCY9,356,71.05877955203344
GALR2,229,38.01177859956186
GNB5,515,78.03858862331623
TAS2R39,224,34.507689006739206
FPR2,457,63.90695499227682
PYY,239,44.33747168768502
HTR1D,227,36.77815234651781
GPR18,226,36.07106012011477
ADCY3,362,74.61385610472139
S1PR4,237,44.3485680294567
CCR5,289,72.9280042598782
TAS2R31,224,34.50768900673921
CCR9,239,40.097095923885654
CCL7,33,29.403291220024272
CCL16,226,35.45710792275223
TAS2R3,224,34.507689006739206
CCL27,228,36.314499846219334
CXCL2,244,47.15852879598189
ICAM1,157,94.09724750046041
S1PR5,231,39.30757879869786
GNG12,510,76.70007827225945
P2RY14,225,35.43623944016177
MCHR1,358,44.11995700259741
CCL13,229,38.04468585529445
CXCL13,232,40.40658551522247
PTGDR2,227,37.226973857535874
TAS2R1,227,37.25725271614352
CXCL10,289,77.40921733916198
LPAR1,365,51.25681160288098
PPBP,339,80.43882864036583
GNAI3,322,94.31771192901101
SSTR1,227,35.628494000165084
CCR10,236,39.02035581964574
CXCR3,264,56.416750190881196
PTGER3,228,38.032135026610725
GNGT2,501,68.64080259909922
GPSM2,226,50.03534108329106
P2RY13,231,38.3090413047675
TAS2R5,225,35.48167728658773
SSTR3,238,42.11452402395121
OXGR1,224,34.507689006739206
ADCY4,352,68.07859713091757
GNG8,499,67.22586337895599
TAS2R7,224,34.507689006739206
CCR3,258,49.34410527761537
ADORA1,233,41.72342777236302
BDKRB1,346,37.809934662012225
GNAT3,266,55.846945886763976
C5AR1,230,39.50255368335532
GABBR1,248,44.75432344513939
GRM4,229,38.373571306090184
HRH4,225,35.42733186388205
PMCH,345,36.81282478671729
ADRA2B,235,41.90877546181405
GPER1,235,43.16074446497584
MCHR2,344,35.8157317634615
HRH3,225,35.42733186388206
CXCL5,238,42.082407211866844
CX3CR1,247,45.06303040517332
ADCY5,356,70.19521259595322
CASR,350,40.81269498189434
APLNR,227,36.93698805524102
NPBWR2,226,35.586456855242204
GALR3,227,36.48508378889105
GNG13,494,69.13494149044783
CCL19,240,41.444232411685306
ADCY1,357,72.08971666536272
PNOC,226,36.00244681989131
GRM8,228,37.06001026804771
CXCR2,261,54.7723012848144
TAS1R2,228,37.34657420611949
TAS2R20,224,34.5076890067392
CXCL1,335,78.97402635394681
C5,252,51.41477402437139
BDNF,148,116.34828657758935
S1PR2,241,45.706200509684365
GNG4,498,66.19939640889099
TAS2R13,225,35.48167728658773
GPR17,345,36.81282478671731
HTR1B,229,38.09615450980002
LPAR5,344,35.815731763461486
SUCNR1,226,35.29221008770578
S1PR1,260,64.1955008692493
CNR2,231,38.65110381896194
TAS2R9,224,34.507689006739206
GNG2,541,98.38911680219458
CCL2,120,93.01220320062338
GRM7,228,37.33364610407756
BDKRB2,348,39.190278935458785
DRD2,252,56.22417303904161
CMKBR6,50,42.809014285751516
GABBR2,260,48.23284790077533
NPB,225,35.00689126433574
CCR8,240,41.224266448862856
TAS1R3,228,37.346574206119506
GPR37L1,225,35.00689126433574
P2RY4,232,38.99320993681389
PPY,241,45.70954745076454
ADCY6,353,68.37469770712703
PCP2,215,43.666051045051695
TAS1R1,226,35.71550062566544
LPAR2,364,51.97674751287003
HEBP1,226,36.498800117850315
TAS2R16,224,34.50768900673922
TAS2R41,224,34.507689006739206
TAS2R38,225,35.1831165359967
TAS2R8,224,34.507689006739206
GALR1,228,37.01616456447411
NMU,344,35.815731763461514
OPRL1,232,40.12749956793532
ADORA3,230,40.012966218592425
ADCY7,359,74.02561997444828
GPSM1,219,46.424241504206556
HCAR1,225,35.45081788872678
CXCL9,253,50.603028641865414
FPR1,303,74.44048848529658
DRD3,232,41.18605425879046
GPR37,234,43.51452175387934
CXCR4,326,104.96808884502481
GPR55,230,38.984704209199215
CXCL16,227,36.854286362159435
HTR5A,229,38.13877210357409
CCL20,244,46.05554069825163
CCR7,274,63.77423749649484
P2RY12,233,42.61582276074159
TAS2R43,225,35.1831165359967
GNG10,498,65.96683683751627
TAS2R14,225,35.47993201773554
GPR183,225,35.2238522123466
NPW,225,35.00689126433575
CCL28,228,36.883854223063764
NPY2R,227,36.2560922095437
RLN3,316,37.719016323254785
OPRD1,236,43.45136897927661
CXCR6,237,40.58849143793357
HTR1E,226,35.70393051082675
PF4,300,69.64158040679158
PSAP,288,65.8817719702386
ADCY2,356,70.8125381983665
S1PR3,241,46.49522538087578
GNAI1,345,107.49640891972912
FPR3,225,35.47380820440692
TAS2R46,225,35.1831165359967
AGTR2,284,63.584673297721416
CNR1,243,47.02205280966409
CORT,235,43.668872353665556
TAS2R60,224,34.50768900673921
GNG3,499,66.22586337895602
ANXA1,361,49.073210159212344
GRM2,231,38.94090983154583
TRAPPC6A,69,30.904740949747012
GOLGA2,137,66.98553990360439
LMAN2,65,30.700484318135096
SEC13,244,115.92156927187662
SEC23IP,66,34.76298591117882
F8,144,65.29743367979393
LMAN1L,63,28.881624646177645
SEC24D,125,64.65165698575905
SEC22A,94,41.998285037763466
TGFA,88,50.053725752169946
LMAN1,81,44.250107186309144
TRAPPC2,77,35.43634804266922
TRAPPC13,20,13.512716593382288
SEC16B,66,34.35172526494564
GORASP1,123,57.04425246493731
NKPD1,4,4.0
STX5,178,71.33868948204709
AREG,80,43.651044114612
CHML,120,44.25726492207761
GOSR2,157,63.99208881619365
SEC16A,60,30.5728277113681
TRAPPC10,76,34.392285575883115
LMAN2L,63,28.88162464617765
WWOX,16,15.35608554377573
GDI1,115,70.23478359093465
SEC22C,93,41.00903772593553
TRAPPC4,74,32.395377699769824
SEC31A,108,54.9708407647782
TRAPPC3L,14,9.793757363179836
SEC24A,120,64.56220171528199
CNIH1,65,30.31173679502553
TRAPPC11,21,13.32183030540704
TRAPPC6B,76,33.25212541786228
TRAPPC8,24,15.053305898274623
MCFD2,62,27.89775367843571
SEC24B,116,60.07319143774957
SCFD1,79,45.545679203774384
TRAPPC2L,71,30.22047525735492
TRAPPC12,23,15.040012123588859
TFG,57,32.10081301478596
TRAPPC5,79,33.948336499458385
SAR1B,81,48.73705468315379
TRAPPC3,75,32.942902420978264
STX17,100,50.536849471449365
SEC24C,124,63.581134862582324
COL7A1,137,47.58857508899212
TRAPPC2P1,13,10.441435120061627
SEC23A,124,64.38073180271246
TRAPPC9,74,33.349309879483386
CHM,119,43.377002904039266
WDR54,3,3.0
OSCP1,3,3.0
FBXL17,8,6.581088595260172
ZZEF1,2,2.0
RHBDD2,3,3.0
RHBDD1,9,6.394444444444444
C19orf70,20,13.934096040939352
RHBDF1,9,8.228926029755064
TSR3,7,6.865085592382366
TBL2,10,9.888415549660934
TSR2,85,49.623254006712536
TSR1,228,80.9823903781925
WBSCR22,87,64.5422178785152
LTV1,178,76.53330600580017
NOB1,167,70.51933532015735
OPLAH,17,12.95104863875472
OSBPL7,4,2.618181818181818
TBKBP1,12,8.980286917129021
PNPO,11,7.438785439912201
PRR15L,3,1.9515151515151516
VAPA,86,45.017971144025324
YBX2,3,2.1991341991341993
FIGLA,12,7.006033834586466
LHX8,8,4.774891774891775
SOHLH1,7,2.7272727272727275
ITGA3,84,57.05214721843362
ITGAM,262,131.3389537656521
PARVA,31,24.18791144204068
ITGAL,138,63.2400285718987
PLAU,144,56.49092908870032
LAMA3,80,51.92661035088095
ITGA5,86,60.68440303331143
ITGAX,166,93.17747957382154
ITGA8,56,37.176560772612504
ITGA4,88,65.71038870391229
CRK,163,112.16224253639203
LAMA4,57,35.41500676780209
COL4A6,73,20.22129343794642
COL4A5,80,25.86262397049236
BCAR1,132,99.78225643990812
LAMA2,58,35.79339512991909
CD151,11,9.816760053159115
ITGAV,238,130.04733047319485
RABIF,7,6.725702319012253
VLDLR,49,42.990812630770414
ITGB1,257,160.61719187686538
LAMA1,85,57.30859929688397
CD28,114,79.18546387687364
HGF,204,127.59495086629522
CTLA4,118,82.67709599496791
NID1,30,25.466655555901408
TLN2,37,30.786380553795865
LAMC3,46,29.105721153678108
PLAUR,143,74.74714800356844
COL6A1,79,24.489217765550087
TLN1,154,90.22618289106973
COL4A2,90,30.821987930260164
ITGAE,42,32.81975557855621
THBS1,181,92.79597360638574
PTK2,263,166.76505775834514
ITGA11,46,31.93885403107515
COL4A4,79,24.486121650301023
ITGB3,217,131.4007538890062
PXN,197,124.25324011092724
MET,145,114.32100175477999
TGFBI,14,13.706675788779153
RELN,35,30.67334102501817
CD80,116,82.43304880993378
VASP,45,38.955121746378
COL6A2,78,23.289139905058843
ITGB2,228,112.91634071385106
ITGB4,92,63.830609273157606
COL4A3,81,27.158751902657
COL1A1,119,50.78186106424223
LAMA5,69,45.51102175931762
ITGA6,76,60.82010258507299
THBS2,55,20.725058728031765
ITGA9,66,48.20218419809606
LAMB3,64,43.79702278874036
ITGB6,68,43.773958164057284
ITGB8,47,32.46614262970169
COL18A1,89,35.801746448428226
LRP8,48,40.29142602446505
ACTN1,136,80.34479023058351
BSG,38,33.816942516523326
DAB1,27,23.620446658610497
ACTN4,128,76.25324299543252
ITGA1,156,96.48955841184753
ITGA10,41,28.97726114391602
ITGA2,93,60.79230681296646
CSPG4,46,19.515456634698833
VTN,66,54.842555234086184
ITGAD,30,22.312083813648552
LAMC2,86,60.11067318504682
ITGB7,55,38.52694403041352
COL1A2,103,38.81728738866908
ITGB5,102,65.9703332559618
COL4A1,89,30.537968305483698
KRT33A,53,1.6804991385077208
KRT36,53,1.6804991385077208
KRT77,53,1.680499138507721
KRT83,54,2.6616312139794207
KRT37,53,1.6804991385077208
KRT20,57,5.261562509196376
KRT27,53,1.680499138507721
KRT16,54,2.5228384774210424
KRT5,61,8.621247784998593
KRT32,54,1.6616312139794192
KRT79,53,1.6804991385077208
KRT6C,53,1.6804991385077208
KRT4,54,2.6616312139794203
KRT74,54,2.6616312139794203
KRT85,53,1.680499138507721
KRT17,55,3.6047889143535152
KRT9,53,1.680499138507721
KRT28,53,1.680499138507721
KRT84,53,1.680499138507721
KRT2,55,3.502797941069683
KRT33B,53,1.680499138507721
KRT3,53,1.680499138507721
KRT1,58,6.090114231818858
KRT82,53,1.680499138507721
KRT7,73,18.632395136541483
KRT38,53,1.680499138507721
KRT12,53,1.680499138507721
KRT19,66,13.403097893266592
KRT34,53,1.680499138507721
KRT23,53,1.6804991385077208
KRT40,53,1.680499138507721
KRT15,55,3.6434621014706847
KRT73,53,1.680499138507721
KRT6B,57,5.572694905703491
KRT24,54,2.661631213979421
KRT80,53,1.680499138507721
KRT35,54,2.628057407098177
KRT71,55,3.5095335300421135
KRT86,54,2.6616312139794194
KRT18,60,7.988427593990331
KRT8,62,9.78909318259126
KRT39,53,1.680499138507721
KRT81,53,1.680499138507721
KRT10,57,5.1076580914679806
KRT76,53,1.680499138507721
KRT78,54,2.6616312139794207
KRT31,54,2.628057407098177
